Id,SalePrice
1584,227712.20519985398
1585,146432.36336798314
1586,64145.88075214205
1587,103506.70156020334
1588,143696.63424857426
1589,120269.35101305356
1590,118262.60115005448
1591,46611.726187753025
1592,125183.80646446953
1593,125910.44843267184
1594,111125.41507439362
1595,76054.30461982405
1596,181334.962009178
1597,145890.57485268544
1598,196993.2099227854
1599,209602.101689731
1600,200468.9888918004
1601,23332.590194753953
1602,105384.47743132932
1603,40359.614077877486
1604,261682.24451774172
1605,258206.89132337016
1606,173887.11054157582
1607,168118.47810641536
1608,217656.94224866736
1609,199013.96826082352
1610,142256.2528775537
1611,159557.1418383012
1612,158566.36447738786
1613,159984.7195681713
1614,129892.9180857935
1615,36690.24919036124
1616,15667.66673368658
1617,49990.184565958334
1618,98707.54533202457
1619,146693.97877298878
1620,174996.74847191316
1621,116170.01481469092
1622,130616.89903461398
1623,278504.66072834865
1624,211203.84166344954
1625,110229.42732548947
1626,185951.5098572527
1627,189378.18413067097
1628,272854.62352817506
1629,191206.95415219385
1630,321446.148321758
1631,201702.13942909497
1632,232454.50983954826
1633,191920.46377446968
1634,191357.59017553367
1635,189911.59442731366
1636,160263.32383716828
1637,176267.60721925274
1638,210000.97116520896
1639,189540.56918524532
1640,253461.6372887923
1641,183173.64628834138
1642,234275.43498872267
1643,216589.71739446046
1644,233878.99135237536
1645,233271.57432853454
1646,169325.32247667946
1647,155603.67060636892
1648,131873.24479950627
1649,117553.31653265166
1650,112627.18361257727
1651,108314.2820204806
1652,100887.05981624755
1653,103472.82517758408
1654,156637.9249658957
1655,146912.08302755305
1656,140627.97721885704
1657,154882.72282111016
1658,148499.63011052296
1659,126915.40486750263
1660,147351.27339386335
1661,377612.6440143143
1662,338078.44589757756
1663,331142.35295566544
1664,378376.92212666105
1665,292079.45470071794
1666,306953.2817699702
1667,328152.11669936776
1668,346006.6475156364
1669,294763.0839291832
1670,323950.80520953215
1671,268090.7390086185
1672,379710.5731242518
1673,286402.0962983584
1674,247529.52608692576
1675,189510.58220272488
1676,201135.66952249384
1677,217728.24600992864
1678,418700.2797887168
1679,328416.705135796
1680,304351.6752680971
1681,259582.13243148336
1682,295992.0276460475
1683,195168.45589960925
1684,194376.4008318223
1685,183635.57014004816
1686,178013.52564742207
1687,186973.48369707097
1688,207394.90485842503
1689,212247.0830464114
1690,222624.67142332904
1691,209921.8945301685
1692,260471.6283987153
1693,173584.4504060538
1694,183665.00604125275
1695,177957.25646411232
1696,261159.74864378385
1697,182008.2565486685
1698,317775.92561135045
1699,293622.38073724136
1700,245633.85304064536
1701,265042.73786620074
1702,246987.2776555887
1703,249726.523961185
1704,271541.0945064726
1705,243730.77344019595
1706,337548.04293773463
1707,200949.59915654548
1708,217330.04993698164
1709,269213.23259519786
1710,227980.56514725322
1711,278502.2617862392
1712,267326.8568657243
1713,275459.73449406703
1714,224600.429360284
1715,201755.67153167375
1716,185710.02771481592
1717,186889.84092220408
1718,113348.2053870284
1719,217276.37965258118
1720,223038.97251346963
1721,164135.05764484662
1722,88020.83840447455
1723,142263.35848454153
1724,228227.12619749038
1725,233267.62740943604
1726,185183.33982076962
1727,157196.68280019588
1728,172533.8939015693
1729,164228.92337762425
1730,163502.87814131682
1731,106302.37652779534
1732,111466.0053647554
1733,100354.67913780059
1734,118604.28249969217
1735,109260.95545664127
1736,87467.45932691498
1737,304094.9092909286
1738,240181.3308961119
1739,252743.74642649898
1740,203446.31588375755
1741,189354.2966209387
1742,154267.03237795504
1743,189385.3851161627
1744,287634.6516674522
1745,220040.9460733994
1746,221433.1303115351
1747,236586.34462603857
1748,197992.0891010908
1749,150592.6037350176
1750,132688.2326340418
1751,252013.01362018217
1752,99541.88716552849
1753,156599.2829018532
1754,219880.61668502726
1755,145741.13985228026
1756,115243.54580379999
1757,91475.77718402981
1758,141564.5696018443
1759,164175.49573436752
1760,174391.46842209413
1761,168506.10185342934
1762,165792.44166129455
1763,173605.96734359348
1764,96802.6522559172
1765,181880.34321912634
1766,209593.8933019014
1767,250326.17873228248
1768,129818.00664419029
1769,166263.885651876
1770,177090.34727644152
1771,114948.86451697606
1772,120361.21575977514
1773,116669.76259498694
1774,121956.2601118586
1775,140086.30089337425
1776,141279.0619972716
1777,115802.73140737251
1778,149912.81779081025
1779,141578.01989222108
1780,175093.15003135614
1781,102244.93474128749
1782,35711.19995840918
1783,133899.68931694957
1784,83570.47606804967
1785,96236.72655245289
1786,202834.6189368309
1787,149221.6241186615
1788,6600.455312688369
1789,86165.42140607443
1790,30853.73729597521
1791,188359.8488085766
1792,148126.58546139952
1793,151987.23918970535
1794,194585.45929260622
1795,120691.8149849365
1796,148233.69170054095
1797,136310.59357628436
1798,104774.95835503703
1799,93145.43477896531
1800,94943.39959566551
1801,89577.82667178963
1802,174653.4258304101
1803,150441.81457864074
1804,130836.69182370068
1805,145236.74362835684
1806,118732.01620330033
1807,162552.2137963241
1808,117579.04711487424
1809,99170.36502417736
1810,132526.54894257244
1811,68595.47714741854
1812,59533.8077927737
1813,106767.1272421882
1814,71563.5477096939
1815,4536.851128530456
1816,77084.47694039927
1817,98958.96592220059
1818,146362.2772199507
1819,114731.04651364684
1820,9631.726818528026
1821,154786.2980973113
1822,148567.12086766935
1823,44748.21763769572
1824,126172.18687045947
1825,108451.73696974595
1826,65465.801503182156
1827,84864.55991642561
1828,113199.87158686272
1829,147812.04079708154
1830,144435.9375240486
1831,156185.54240346863
1832,85331.96669107105
1833,130924.96400701907
1834,141227.19180312054
1835,112891.76248070667
1836,93012.09495148575
1837,90852.25383965624
1838,105289.19999289745
1839,96334.89927335177
1840,144909.37771069584
1841,116185.02955219266
1842,65532.893324023345
1843,133445.43526446528
1844,125309.070662098
1845,154830.29785140557
1846,146666.90427850478
1847,148178.34015560593
1848,7281.149587142281
1849,110919.93795221648
1850,108730.61654938874
1851,142162.21905720537
1852,99356.4923993356
1853,122265.15011919523
1854,183218.15848666336
1855,157996.22035179846
1856,246063.2223967451
1857,120322.26604465302
1858,126550.94819062017
1859,126714.10165586299
1860,170156.76426473213
1861,125891.8485400558
1862,273577.5450952705
1863,274960.44606156624
1864,274971.0517666389
1865,347023.20726311696
1866,310918.04584289505
1867,235851.36021244363
1868,279577.85704534873
1869,223684.15560348495
1870,241615.72018198366
1871,242699.61200374085
1872,175978.871267027
1873,245532.62304398045
1874,142996.20075783553
1875,186844.72859615972
1876,189765.6628811173
1877,212650.01092724688
1878,218732.0938270362
1879,93034.30670152465
1880,128067.27620243048
1881,255473.84695790033
1882,238217.8011098015
1883,184839.48974655964
1884,201634.93375710957
1885,248609.4450885416
1886,270204.7227847532
1887,226666.56396783562
1888,281031.2988964347
1889,170274.53998054122
1890,99597.30153669021
1891,125189.65461202757
1892,70965.43418845907
1893,112370.09043144481
1894,85984.10841648723
1895,131686.12602828164
1896,96243.51864616922
1897,108143.66922158364
1898,111651.57234803657
1899,137281.6345687874
1900,147732.89260391425
1901,154819.12930765795
1902,120671.72945897141
1903,201661.6303423941
1904,123421.86525076232
1905,173692.88438332523
1906,146028.00199151202
1907,179091.2700502607
1908,118465.85865803203
1909,149653.40225849743
1910,122719.99413824943
1911,201394.10849057673
1912,302270.000561506
1913,202376.45698623895
1914,25857.12023138185
1915,281439.8924535059
1916,45232.14442951605
1917,248629.6013778469
1918,129991.72670450294
1919,188359.58126052562
1920,165427.71215798077
1921,338804.91671048687
1922,292224.5031017205
1923,229882.9963757298
1924,223587.20068293856
1925,232682.62035692728
1926,342478.20498831174
1927,113056.39014510042
1928,168922.96343905875
1929,86652.70884142467
1930,123556.86777794198
1931,138353.5419347412
1932,125117.33305285568
1933,164966.11358374637
1934,178710.93475208012
1935,175308.35802273103
1936,177888.50214398932
1937,182018.24314513197
1938,177333.9362808005
1939,233180.9814707318
1940,198571.59512728942
1941,187440.93927101418
1942,197118.33238268294
1943,223772.6118432132
1944,288261.4519813212
1945,342869.31853988185
1946,227595.5872486299
1947,241564.79770426522
1948,185006.55883142748
1949,250751.77805763227
1950,194080.61641205288
1951,270681.50179119897
1952,234401.6055772684
1953,184758.71198785957
1954,196668.87197897024
1955,121041.3396290536
1956,309178.7170862474
1957,158017.01050455496
1958,299745.79414630705
1959,130733.8866445797
1960,83346.44969939732
1961,115880.88382050092
1962,97239.00188151887
1963,110347.54114719853
1964,92172.7151110589
1965,136539.84147627815
1966,134859.7282305723
1967,286797.36087089684
1968,341142.18879209785
1969,337955.04517856915
1970,357573.1480357329
1971,399180.1408205214
1972,335235.52693242906
1973,280525.77165434626
1974,298945.686328924
1975,414610.1777611461
1976,282013.84703105106
1977,305961.8000776095
1978,292644.3661201431
1979,315160.60385549674
1980,196884.1053261091
1981,319203.56570273545
1982,235326.40637561097
1983,219002.37168374658
1984,190003.28937514126
1985,242130.57650314202
1986,253977.98764192918
1987,203970.67583900876
1988,192505.55226020282
1989,209143.39098005532
1990,224036.72684479132
1991,229437.09510399913
1992,218295.3035534243
1993,174224.20084943972
1994,214117.27581137186
1995,189835.6384808314
1996,259424.45383256464
1997,295510.493875616
1998,281531.74474342214
1999,282814.9252485649
2000,285582.4757929151
2001,241266.22102968418
2002,232666.0512956099
2003,258629.4059453879
2004,294877.4048257617
2005,234767.6783428192
2006,221860.80857755314
2007,249041.71317254798
2008,225677.12027501012
2009,195366.4031974366
2010,214557.23893941403
2011,115942.27723023342
2012,183140.35397287458
2013,168791.1664632659
2014,185034.969909888
2015,205201.14692989178
2016,194099.08114421042
2017,206410.0906974629
2018,90506.39260704722
2019,131368.0428690312
2020,55698.75002434128
2021,99475.55768820434
2022,178747.70866083587
2023,121026.2185198362
2024,275417.09061963554
2025,321243.09144607955
2026,182946.08890036284
2027,156758.2120876091
2028,173893.4086427783
2029,151068.74423883273
2030,265602.8569987924
2031,242132.21311315172
2032,241161.4568370583
2033,251646.74675187957
2034,166855.48162734206
2035,209999.470672247
2036,211079.03686972708
2037,222418.69850260112
2038,303998.09155828203
2039,216373.1285177851
2040,359007.348069045
2041,281080.33171008155
2042,201435.80565182283
2043,163740.46253155568
2044,184267.96467690426
2045,214484.91225396702
2046,106304.25796324224
2047,122542.73880581721
2048,139971.86609383253
2049,119321.5136187314
2050,161151.9556132662
2051,108370.96084281337
2052,133768.0272177034
2053,140824.31866711238
2054,37131.85432389635
2055,164320.9972250613
2056,153708.39518567058
2057,84891.44405028247
2058,213603.9687954113
2059,125977.7215400557
2060,207305.91954544163
2061,173704.14470961387
2062,98812.7315057572
2063,94762.54662807425
2064,120817.50298710563
2065,139956.085436292
2066,174609.68073284416
2067,101294.189752148
2068,116062.27289444744
2069,53702.67596200225
2070,77252.0263706285
2071,81255.59302018001
2072,140595.56206447654
2073,133143.7060342289
2074,189638.95533495
2075,132196.6362539269
2076,122278.95902185666
2077,120573.3260346835
2078,92082.06916852226
2079,116362.30396718555
2080,114264.93677027174
2081,94187.77215631376
2082,82903.8044228697
2083,124499.85677830712
2084,83874.45092755742
2085,90814.75797037303
2086,154527.34450178442
2087,100436.29722003429
2088,86038.12510774354
2089,49719.670848973794
2090,117648.66868662904
2091,60282.84513708879
2092,128038.80349141546
2093,135346.35792619176
2094,118603.91148818843
2095,149525.0120661325
2096,100886.94978686981
2097,59171.20326381875
2098,122561.97255551466
2099,18474.369273936958
2100,8678.877560965135
2101,104206.05657773162
2102,123881.36659272015
2103,76627.78558226768
2104,127120.54439101182
2105,106789.9986979866
2106,20985.87140512024
2107,190166.92536321585
2108,124093.13407046022
2109,86271.90633216826
2110,117054.44633831107
2111,102772.88665313518
2112,99435.0960719632
2113,104656.57111284463
2114,89319.8226988106
2115,139478.87874406693
2116,102874.88300577435
2117,126419.92353157024
2118,109114.86928755138
2119,99307.86630672426
2120,108904.61670768145
2121,97781.7073280589
2122,69843.76385525637
2123,94903.28928746795
2124,154940.25889268308
2125,123502.65714434674
2126,144209.33039144403
2127,137056.1238908947
2128,125885.12295321352
2129,51731.07176272548
2130,122074.7856484747
2131,193677.1836245187
2132,108712.97704672907
2133,113867.51754212566
2134,118632.4233080186
2135,110268.07468256657
2136,19800.628494233126
2137,110294.95427744894
2138,142357.53869449242
2139,147642.0256450416
2140,137223.8189838226
2141,153155.41843141755
2142,94453.23275980097
2143,131172.47764961445
2144,96988.97362007643
2145,136032.30726109468
2146,162904.80653513805
2147,156575.85875636258
2148,144185.5975954521
2149,140864.36067024455
2150,222072.76150159445
2151,109859.48732705368
2152,171383.01378839184
2153,200167.29037459823
2154,66545.3244700362
2155,141530.04590484314
2156,256047.5188514837
2157,242715.48298690654
2158,235856.28571521724
2159,224458.90658206097
2160,194062.14237467037
2161,247816.64671152108
2162,376034.1607551618
2163,337645.86799452757
2164,243157.3592892727
2165,213227.3426458598
2166,149842.85860013287
2167,205114.00243573356
2168,182212.74314253218
2169,187446.8090143213
2170,226116.0527276348
2171,135899.4972722868
2172,121695.42984343355
2173,185199.16490311874
2174,226342.6589040272
2175,290901.30945740826
2176,282147.43220278574
2177,235048.349033979
2178,221577.72553430614
2179,139133.14806905529
2180,232125.26856679085
2181,186373.2184267349
2182,216528.29761509667
2183,187331.3466591707
2184,134946.37513351347
2185,117282.72507001413
2186,163208.0811410877
2187,166411.064474151
2188,158740.8155200458
2189,301108.924045085
2190,58804.88875074603
2191,44188.71420377446
2192,48560.44706114079
2193,105046.04660115624
2194,74667.41616705013
2195,99146.25836323155
2196,88839.2376177687
2197,91045.73471430829
2198,158577.4818747379
2199,184135.5120353239
2200,146846.61584229814
2201,122220.39293538127
2202,191644.2648029602
2203,118115.63256549672
2204,145914.1196422514
2205,88586.23013160867
2206,140736.61278492934
2207,225490.07610568148
2208,248414.28195795673
2209,178525.8871677681
2210,125473.12837559241
2211,110476.00694838841
2212,96348.01685615862
2213,60157.86991413799
2214,131981.73372691474
2215,83321.15914076194
2216,115848.40559550328
2217,61442.30856947426
2218,56146.11532079498
2219,62429.08158866386
2220,14147.635893247556
2221,282140.38730885484
2222,260849.80433368147
2223,259126.60312907887
2224,228615.96400140156
2225,121543.58768519422
2226,167426.66206914955
2227,211883.11010395363
2228,270339.89052805654
2229,245339.89602241013
2230,131280.96260410105
2231,210097.39031166513
2232,185510.40201877174
2233,181607.57786715985
2234,249390.92772535072
2235,207515.5901834506
2236,252958.13785029366
2237,282082.2742141099
2238,237326.29833533685
2239,44028.69257081754
2240,150825.16533467802
2241,137266.18207730865
2242,97787.8548965333
2243,98771.09031104948
2244,77998.79453907767
2245,72874.25810060021
2246,126170.88513974426
2247,105537.71935161273
2248,100060.50359872193
2249,108892.9319931257
2250,118299.51525441557
2251,74854.29427789268
2252,185323.50178224943
2253,164517.3179460573
2254,186804.0740757524
2255,210073.94806876488
2256,186531.72292678314
2257,185441.55842559878
2258,175915.25783339748
2259,185616.62554275664
2260,127400.44827872701
2261,195127.61586324335
2262,211195.14807370142
2263,330971.4542461743
2264,387610.98337733047
2265,158152.60848841118
2266,267286.56041531055
2267,325099.21891638986
2268,337043.9261424802
2269,175360.3057712547
2270,197586.559309843
2271,229843.5696199441
2272,198977.05301661836
2273,176388.44239448523
2274,181118.21467841975
2275,182856.61561966687
2276,189107.84931379883
2277,186374.7770817692
2278,161555.08289800026
2279,108835.4270502869
2280,78818.07715189806
2281,170184.63135446375
2282,187961.73195847566
2283,103798.76605075598
2284,107712.91385324043
2285,140427.75542092812
2286,113688.17392946314
2287,331252.7673117509
2288,260470.89891107357
2289,321420.9772283684
2290,367461.8529199648
2291,320897.730026776
2292,382406.12129678275
2293,378351.12935603596
2294,324391.2426051253
2295,403999.16014926834
2296,263377.74663657113
2297,310774.6441591098
2298,317513.6813078427
2299,312779.42338250484
2300,288289.5870677512
2301,301923.2514609087
2302,248845.93133602757
2303,244800.30696275784
2304,254160.07776928227
2305,201078.4032689787
2306,194241.19471645472
2307,198255.4733511298
2308,246462.49820980337
2309,280429.37138838344
2310,226254.95158331865
2311,222868.46882809466
2312,188316.6456345087
2313,164595.8915050004
2314,176644.29515631543
2315,196926.3851452649
2316,210304.37017160095
2317,198427.50913657947
2318,181618.615498072
2319,204552.76810212503
2320,199907.43130639847
2321,269117.69892531424
2322,211486.2013419459
2323,197204.2113094749
2324,227183.75242200517
2325,219441.3948552669
2326,197968.18938823463
2327,210319.1441516427
2328,225291.82640047744
2329,189708.87244540034
2330,188512.4553121312
2331,305557.24589894665
2332,321834.5503858484
2333,299271.47790024034
2334,237943.1669892969
2335,262425.6281402465
2336,281004.2409608348
2337,199523.57942456566
2338,273531.57378472015
2339,244302.32962548942
2340,368047.8913645488
2341,230667.23502817517
2342,239216.9563429437
2343,233691.4358012625
2344,237517.84812398045
2345,240633.11782708438
2346,214675.62853499665
2347,198769.90267074457
2348,246296.32204422215
2349,190988.52563998755
2350,304131.11745014484
2351,258052.16330380272
2352,245053.68266109377
2353,236667.64913452952
2354,122219.28493106016
2355,134335.53466432542
2356,136285.46866416768
2357,202337.88308286923
2358,192966.81311601168
2359,121087.21941931918
2360,108667.34926550183
2361,134738.15074864612
2362,259380.82753903395
2363,119557.96289346763
2364,188278.69812311267
2365,232430.64582992485
2366,203380.34987338493
2367,219428.10090961726
2368,209521.09820767934
2369,212134.14153713663
2370,155195.47746397438
2371,135458.79569611698
2372,185447.25532156194
2373,289305.3047654934
2374,299628.52362833894
2375,234275.60076596518
2376,282633.22716125194
2377,313349.6895998495
2378,152025.9159188089
2379,195484.4306040723
2380,134372.63685711357
2381,163740.8333463685
2382,257360.34563887608
2383,211816.63464414468
2384,245969.4712973982
2385,178931.01639964595
2386,124956.39414707816
2387,124742.74348140135
2388,116620.04592479672
2389,135384.09232589486
2390,183077.0197258736
2391,129593.00984293921
2392,96469.50494673266
2393,200321.3731941986
2394,126401.14840323082
2395,190553.03115150635
2396,142904.26264994452
2397,219984.02710633213
2398,125235.98922747537
2399,23207.059204620775
2400,51790.707660390064
2401,70836.26638090971
2402,140109.75781201478
2403,135327.31395139196
2404,133924.99840926845
2405,168577.16282838513
2406,142133.76419718424
2407,132590.63350158534
2408,155410.18531152303
2409,111557.6814148901
2410,183787.98749107402
2411,104257.09538405621
2412,146925.97171822365
2413,107924.75965361926
2414,154601.87178541813
2415,120915.2391246187
2416,132268.9453662343
2417,126150.3312991634
2418,125200.86427173461
2419,110358.78566527949
2420,111306.15421664645
2421,76556.84534399235
2422,91556.63384637632
2423,77595.59506782307
2424,174802.9715364033
2425,248008.96382246912
2426,132801.06367259508
2427,86911.73329600831
2428,182233.10988471913
2429,95338.03313676547
2430,120101.72218174045
2431,90629.84373009321
2432,140348.60102818906
2433,144333.46937339916
2434,139646.63608193374
2435,148804.52614029683
2436,87674.62396415579
2437,94014.07616413804
2438,106548.99702844117
2439,101132.99059922853
2440,112221.73656524182
2441,108665.19962319988
2442,75414.15205060551
2443,111361.65681576193
2444,123799.31149390619
2445,62940.06019045075
2446,83717.17853433057
2447,214635.82990710554
2448,152279.89219887962
2449,87842.07553390856
2450,143452.11098514753
2451,131073.68303823995
2452,199938.5001421778
2453,68386.2474361118
2454,94961.91730973776
2455,148647.0412370856
2456,39596.58365032519
2457,128397.59917594725
2458,98154.26195534272
2459,74486.30251389183
2460,132424.02234275825
2461,91270.84153307904
2462,101086.27799698408
2463,117814.0561032272
2464,155309.85617346712
2465,138871.97621132806
2466,97048.37338820251
2467,171412.0584508048
2468,95125.69527318433
2469,83282.56449542323
2470,181685.7845958476
2471,219161.56532780943
2472,149091.47671364294
2473,85713.18601804599
2474,71397.73308400973
2475,233923.5081360496
2476,79516.95454872726
2477,86456.7419638678
2478,148055.05067324685
2479,83301.39967621327
2480,139277.08868241427
2481,98683.40393276932
2482,127342.95251244958
2483,79166.67263483233
2484,118464.1711644493
2485,121167.87913968158
2486,140836.55308556417
2487,197184.02398169576
2488,174135.61814220063
2489,165082.38053676486
2490,128390.34939926525
2491,85042.10526066273
2492,194605.19879020518
2493,161958.7299904083
2494,133375.64078286767
2495,59228.74984565005
2496,230046.10088709067
2497,138176.53755745175
2498,84817.63760614302
2499,69378.59815736557
2500,119389.52077327552
2501,102367.9875841923
2502,128119.12320966553
2503,84519.70191190438
2504,147117.44971282175
2505,252991.8253343585
2506,258947.73415162554
2507,290158.6887143878
2508,259105.29641159577
2509,221179.31195097114
2510,228459.37902892614
2511,192028.3237554424
2512,204538.00801336812
2513,232398.78859211388
2514,304425.002836569
2515,130692.91197047988
2516,175152.51090422948
2517,118775.12262996053
2518,146894.0899665698
2519,223083.70543562365
2520,213365.68172708014
2521,194203.72649074532
2522,226544.39984482108
2523,112340.0197308159
2524,121374.40427052602
2525,127501.40785507904
2526,117606.07102528564
2527,93930.81376999314
2528,124241.2013651001
2529,132714.49916529865
2530,118523.25432185968
2531,252593.26216452383
2532,225668.1072784292
2533,206203.32895165076
2534,234857.22723403084
2535,261250.93732416932
2536,240965.1921418365
2537,256019.35056768055
2538,198361.65481151594
2539,203412.80472362833
2540,180949.29268328915
2541,199521.173983515
2542,146947.1181171916
2543,120162.1718995577
2544,85414.37818083132
2545,129216.49626325327
2546,128735.90944161615
2547,159101.56421985268
2548,154707.26187388948
2549,148704.01055313693
2550,666706.8553886286
2551,138704.19578565215
2552,130561.04778266978
2553,60103.18540605903
2554,71059.29646827315
2555,110797.99975663843
2556,65282.27133791335
2557,94316.95484986727
2558,167440.17591444135
2559,87126.70724364393
2560,151132.05373007595
2561,130348.14251720975
2562,137327.6582365248
2563,111972.94526797696
2564,190075.66233173874
2565,143087.22583523672
2566,102337.80101456656
2567,84801.43043881166
2568,188263.69227311807
2569,229057.42608297756
2570,117807.88013983076
2571,147036.61895096977
2572,184676.10388146038
2573,204104.37704120367
2574,258150.9506365296
2575,125727.12841918576
2576,80554.00011401763
2577,149645.24920793902
2578,45848.11557456828
2579,4591.1945900633
2580,70517.19496939494
2581,120213.55382574198
2582,120850.45317510329
2583,279973.508650027
2584,200249.6793548467
2585,178944.9921354449
2586,230433.26574176922
2587,207024.61657589045
2588,124908.95847102301
2589,150383.08969655377
2590,204729.46359383827
2591,231498.26129497914
2592,217300.113934424
2593,262901.9416710492
2594,190167.40222346806
2595,206230.5354948577
2596,287316.26021299534
2597,171153.59293894703
2598,256483.80140480585
2599,294751.3791470926
2600,106699.10838909913
2601,135079.38358981954
2602,39433.62896920135
2603,53157.940795438364
2604,29439.61325045419
2605,42691.85882679152
2606,141604.88535994315
2607,239648.20455846866
2608,199901.57902700314
2609,156664.98896625778
2610,78282.11189084011
2611,159058.0891551394
2612,150584.91121284477
2613,114032.7774678471
2614,93549.22891294444
2615,168001.65394214354
2616,184149.11222940614
2617,175203.74726782157
2618,238875.89329653687
2619,213369.99800694897
2620,187705.47214908455
2621,174837.39646267146
2622,186393.7516378949
2623,237951.3395003532
2624,308434.29138333467
2625,251963.28219836415
2626,177566.95405192743
2627,174630.86971403286
2628,403795.00563734234
2629,387997.98863440286
2630,340142.67130711325
2631,400899.2856373666
2632,357819.37224827707
2633,285726.8392408013
2634,365077.33240101
2635,166530.25674446928
2636,184212.74082989525
2637,191085.3711237684
2638,245529.8022052818
2639,208436.7581585038
2640,157628.0180881808
2641,80015.48240404692
2642,185192.29704835638
2643,104872.03197140922
2644,123324.46257529873
2645,95761.11896963534
2646,91360.20519745117
2647,102535.7270489696
2648,146273.69273771974
2649,151859.86749869026
2650,143925.49735350325
2651,135510.41362446756
2652,367215.1121194905
2653,252697.82982147485
2654,248842.55452268524
2655,375625.0191531584
2656,320971.7055291848
2657,316017.5573513461
2658,281504.8523678768
2659,290309.2091983084
2660,327330.7584195435
2661,315436.5383464396
2662,331716.80231306003
2663,294104.81757194083
2664,275909.36841750634
2665,334078.94037599186
2666,280365.03820342943
2667,185662.0605189649
2668,197141.30334404972
2669,185559.2985901453
2670,280290.437863969
2671,214912.98984942609
2672,215441.01154954173
2673,208165.24265443115
2674,236951.30026444187
2675,187856.3103052585
2676,207123.19332248927
2677,206221.80331722624
2678,273628.822632428
2679,269093.0549072679
2680,269002.47103869496
2681,334695.72591227805
2682,301357.40968243964
2683,420195.98613603227
2684,284694.9434949225
2685,305484.2209960981
2686,246606.98830103502
2687,286349.0212429159
2688,236851.81869232608
2689,213627.2809000893
2690,385824.72461100016
2691,185198.34720820165
2692,115840.95951817883
2693,207017.7690329228
2694,116181.3406056671
2695,211520.19344475237
2696,197998.84240541118
2697,178319.95083922474
2698,237972.1793771435
2699,173536.64521980565
2700,151374.67254657997
2701,135696.8890342603
2702,95108.92667855322
2703,140430.91268224618
2704,152141.57693511108
2705,85992.62927230238
2706,69247.91282855428
2707,100304.32989193988
2708,102402.41820144746
2709,82807.0957871289
2710,106609.19835001533
2711,199703.77350934967
2712,350123.9816800188
2713,179345.38363615214
2714,155649.58434913703
2715,145457.40275088674
2716,151548.20895081875
2717,202055.72790853214
2718,217794.35178701975
2719,106562.18959498941
2720,199052.39699284476
2721,128703.30355039146
2722,158941.18450837024
2723,186788.82900444383
2724,107294.50838353578
2725,118327.84564299393
2726,115551.65302337799
2727,174810.8273749553
2728,188922.0036487463
2729,129212.59956603078
2730,128843.53511724551
2731,115615.90395082161
2732,114679.11962866806
2733,167392.32215020224
2734,147977.69905776705
